epoch,train_loss,train_loss_diff,train_loss_freq,val_loss,lr,group,seed,train/sim_max_reward_0,train/sim_max_reward_1,test/sim_max_reward_10000,test/sim_max_reward_10001,test/sim_max_reward_10002,test/sim_max_reward_10003,test/sim_max_reward_10004,test/sim_max_reward_10005,test/sim_max_reward_10006,test/sim_max_reward_10007,test/sim_max_reward_10008,test/sim_max_reward_10009,test/sim_max_reward_10010,test/sim_max_reward_10011,test/sim_max_reward_10012,test/sim_max_reward_10013,test/sim_max_reward_10014,test/sim_max_reward_10015,test/sim_max_reward_10016,test/sim_max_reward_10017,test/sim_max_reward_10018,test/sim_max_reward_10019,test/sim_max_reward_10020,test/sim_max_reward_10021,test/sim_max_reward_10022,test/sim_max_reward_10023,test/sim_max_reward_10024,test/sim_max_reward_10025,test/sim_max_reward_10026,test/sim_max_reward_10027,test/sim_max_reward_10028,test/sim_max_reward_10029,test/sim_max_reward_10030,test/sim_max_reward_10031,test/sim_max_reward_10032,test/sim_max_reward_10033,test/sim_max_reward_10034,test/sim_max_reward_10035,test/sim_max_reward_10036,test/sim_max_reward_10037,test/sim_max_reward_10038,test/sim_max_reward_10039,test/sim_max_reward_10040,test/sim_max_reward_10041,test/sim_max_reward_10042,test/sim_max_reward_10043,test/sim_max_reward_10044,test/sim_max_reward_10045,test/sim_max_reward_10046,test/sim_max_reward_10047,test/sim_max_reward_10048,test/sim_max_reward_10049,train/mean_score,test/mean_score
65,0.032092127963988505,0.030841609977721337,0.0012505181104893088,0.03866536745801568,2.5912316294914263e-05,E,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,0.03143399434220126,0.030053632810527996,0.0013803615194009397,0.04268427381291986,2.4547929212481466e-05,E,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,0.031636398937153455,0.030392307866076926,0.0012440910460634752,0.042376673575490714,2.320866025105019e-05,E,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,0.031738179443052336,0.030324845880573784,0.0014133336343871835,0.0397678635455668,2.1895831107393498e-05,E,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,0.02930704125526957,0.02805036184070192,0.001256679433569449,0.048572459109127525,2.061073738537638e-05,E,43,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.98
70,0.030053056183954614,0.02889422069067863,0.0011588355422247542,0.04406983761116862,1.9354647317351198e-05,E,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,0.03085085393285355,0.029546000723938894,0.001304853259690222,0.04041408384218812,1.812880051256554e-05,E,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,0.02903711464547836,0.027943318802663503,0.001093795891295216,0.04354296561330557,1.693440673381744e-05,E,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,0.030609193529789795,0.029565732042273196,0.0010434614128443536,0.04864528058096766,1.577264470356559e-05,E,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,0.029076425211759915,0.028035101015120745,0.0010413241975837963,0.047726400420069696,1.464466094067265e-05,E,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
